danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.73,0.656,11,-5.07,1,0.0295,0.00797,0.00271,0.108,0.743,131.038,audio_features,2mp1MvnXoVTuhKosRY1RDr,spotify:track:2mp1MvnXoVTuhKosRY1RDr,https://api.spotify.com/v1/tracks/2mp1MvnXoVTuhKosRY1RDr,https://api.spotify.com/v1/audio-analysis/2mp1MvnXoVTuhKosRY1RDr,254351,4
0.495,0.654,3,-6.639,0,0.0679,0.713,0.0,0.165,0.35,123.896,audio_features,1UWacd8x8tPPwmrPB1MoBI,spotify:track:1UWacd8x8tPPwmrPB1MoBI,https://api.spotify.com/v1/tracks/1UWacd8x8tPPwmrPB1MoBI,https://api.spotify.com/v1/audio-analysis/1UWacd8x8tPPwmrPB1MoBI,269032,4
0.858,0.833,5,-3.747,0,0.0471,0.375,0.0,0.112,0.693,107.975,audio_features,6l2bks5Vk9qZWoizd7SuWm,spotify:track:6l2bks5Vk9qZWoizd7SuWm,https://api.spotify.com/v1/tracks/6l2bks5Vk9qZWoizd7SuWm,https://api.spotify.com/v1/audio-analysis/6l2bks5Vk9qZWoizd7SuWm,256678,4
0.72,0.63,10,-5.549,1,0.0413,0.615,0.0,0.108,0.512,81.009,audio_features,2rOnSn2piaqLAlYjtfUBlY,spotify:track:2rOnSn2piaqLAlYjtfUBlY,https://api.spotify.com/v1/tracks/2rOnSn2piaqLAlYjtfUBlY,https://api.spotify.com/v1/audio-analysis/2rOnSn2piaqLAlYjtfUBlY,230292,4
0.844,0.772,7,-4.621,1,0.194,0.284,2.38e-06,0.368,0.336,100.008,audio_features,7IAJzec1UxGYmNvbPTHbxx,spotify:track:7IAJzec1UxGYmNvbPTHbxx,https://api.spotify.com/v1/tracks/7IAJzec1UxGYmNvbPTHbxx,https://api.spotify.com/v1/audio-analysis/7IAJzec1UxGYmNvbPTHbxx,147395,4
0.436,0.721,11,-5.956,0,0.0852,0.273,0.0,0.132,0.73,171.851,audio_features,5Jgv5IaPCgj1rldWSlw6m3,spotify:track:5Jgv5IaPCgj1rldWSlw6m3,https://api.spotify.com/v1/tracks/5Jgv5IaPCgj1rldWSlw6m3,https://api.spotify.com/v1/audio-analysis/5Jgv5IaPCgj1rldWSlw6m3,238243,4
0.808,0.376,10,-10.145,0,0.0424,0.0034,0.514,0.31,0.605,119.994,audio_features,3noJGBSPcoFUUWxAFUEdsP,spotify:track:3noJGBSPcoFUUWxAFUEdsP,https://api.spotify.com/v1/tracks/3noJGBSPcoFUUWxAFUEdsP,https://api.spotify.com/v1/audio-analysis/3noJGBSPcoFUUWxAFUEdsP,223458,4
0.805,0.919,1,-1.294,1,0.0938,0.101,0.00343,0.0598,0.494,94.993,audio_features,5fXslGZPI5Cco6PKHzlSL3,spotify:track:5fXslGZPI5Cco6PKHzlSL3,https://api.spotify.com/v1/tracks/5fXslGZPI5Cco6PKHzlSL3,https://api.spotify.com/v1/audio-analysis/5fXslGZPI5Cco6PKHzlSL3,188606,4
0.649,0.947,7,-4.087,1,0.26,0.218,0.383,0.0532,0.579,164.943,audio_features,4dJrjWtAhEkW7VdPYSL1Ip,spotify:track:4dJrjWtAhEkW7VdPYSL1Ip,https://api.spotify.com/v1/tracks/4dJrjWtAhEkW7VdPYSL1Ip,https://api.spotify.com/v1/audio-analysis/4dJrjWtAhEkW7VdPYSL1Ip,228258,4
0.786,0.797,6,-4.063,1,0.0414,0.233,0.0,0.0861,0.453,95.014,audio_features,5I2wbDvSI98HLVB42YO9sU,spotify:track:5I2wbDvSI98HLVB42YO9sU,https://api.spotify.com/v1/tracks/5I2wbDvSI98HLVB42YO9sU,https://api.spotify.com/v1/audio-analysis/5I2wbDvSI98HLVB42YO9sU,215368,4
0.825,0.904,5,-5.414,0,0.0788,0.257,1.18e-05,0.0715,0.528,129.038,audio_features,1F3mmE11euAAjwPHCSwSCC,spotify:track:1F3mmE11euAAjwPHCSwSCC,https://api.spotify.com/v1/tracks/1F3mmE11euAAjwPHCSwSCC,https://api.spotify.com/v1/audio-analysis/1F3mmE11euAAjwPHCSwSCC,230558,4
0.606,0.601,2,-5.576,1,0.0283,0.796,0.000511,0.127,0.453,125.961,audio_features,6871FKHumiy1Wfr6vF7Xxt,spotify:track:6871FKHumiy1Wfr6vF7Xxt,https://api.spotify.com/v1/tracks/6871FKHumiy1Wfr6vF7Xxt,https://api.spotify.com/v1/audio-analysis/6871FKHumiy1Wfr6vF7Xxt,289999,4
0.9,0.603,2,-5.313,1,0.0646,0.402,4.81e-06,0.134,0.824,129.928,audio_features,41wtwzCZkXwpnakmwJ239F,spotify:track:41wtwzCZkXwpnakmwJ239F,https://api.spotify.com/v1/tracks/41wtwzCZkXwpnakmwJ239F,https://api.spotify.com/v1/audio-analysis/41wtwzCZkXwpnakmwJ239F,170972,4
0.686,0.714,10,-5.918,1,0.0323,0.118,0.000122,0.327,0.571,101.99,audio_features,4nCYNkzma1BxswQnXQWS23,spotify:track:4nCYNkzma1BxswQnXQWS23,https://api.spotify.com/v1/tracks/4nCYNkzma1BxswQnXQWS23,https://api.spotify.com/v1/audio-analysis/4nCYNkzma1BxswQnXQWS23,208493,4
0.601,0.679,11,-9.063,0,0.0314,0.00877,0.314,0.14,0.361,135.041,audio_features,5qGOEkM0rRyBpzF0S9ZRWm,spotify:track:5qGOEkM0rRyBpzF0S9ZRWm,https://api.spotify.com/v1/tracks/5qGOEkM0rRyBpzF0S9ZRWm,https://api.spotify.com/v1/audio-analysis/5qGOEkM0rRyBpzF0S9ZRWm,520840,4
0.601,0.427,8,-7.34,1,0.0328,0.783,0.0,0.134,0.298,137.007,audio_features,5pqhqSdrxLXDZY9eeCAtSJ,spotify:track:5pqhqSdrxLXDZY9eeCAtSJ,https://api.spotify.com/v1/tracks/5pqhqSdrxLXDZY9eeCAtSJ,https://api.spotify.com/v1/audio-analysis/5pqhqSdrxLXDZY9eeCAtSJ,224040,4
0.648,0.787,7,-5.326,0,0.261,0.149,0.0,0.135,0.525,87.043,audio_features,4pqXKc9jDaeXNh9Iuo3E3E,spotify:track:4pqXKc9jDaeXNh9Iuo3E3E,https://api.spotify.com/v1/tracks/4pqXKc9jDaeXNh9Iuo3E3E,https://api.spotify.com/v1/audio-analysis/4pqXKc9jDaeXNh9Iuo3E3E,210433,4
0.749,0.831,11,-5.309,0,0.0734,0.243,0.0,0.322,0.822,128.06,audio_features,01vWrOtEdzlQorEhifVUo3,spotify:track:01vWrOtEdzlQorEhifVUo3,https://api.spotify.com/v1/tracks/01vWrOtEdzlQorEhifVUo3,https://api.spotify.com/v1/audio-analysis/01vWrOtEdzlQorEhifVUo3,174040,4
0.788,0.87,9,-5.217,1,0.176,0.123,1.43e-05,0.0692,0.884,109.964,audio_features,6sex0tR0qPVt2dUKH2Qqiq,spotify:track:6sex0tR0qPVt2dUKH2Qqiq,https://api.spotify.com/v1/tracks/6sex0tR0qPVt2dUKH2Qqiq,https://api.spotify.com/v1/audio-analysis/6sex0tR0qPVt2dUKH2Qqiq,182739,4
0.581,0.0549,10,-20.514,0,0.0397,0.559,0.0,0.0718,0.234,152.037,audio_features,3B7udSGy2PfgoCniMSb523,spotify:track:3B7udSGy2PfgoCniMSb523,https://api.spotify.com/v1/tracks/3B7udSGy2PfgoCniMSb523,https://api.spotify.com/v1/audio-analysis/3B7udSGy2PfgoCniMSb523,300840,4
0.793,0.771,5,-3.417,1,0.0959,0.0337,1.51e-06,0.284,0.835,171.943,audio_features,35UUpTmrcFXNIVIN26ujXl,spotify:track:35UUpTmrcFXNIVIN26ujXl,https://api.spotify.com/v1/tracks/35UUpTmrcFXNIVIN26ujXl,https://api.spotify.com/v1/audio-analysis/35UUpTmrcFXNIVIN26ujXl,247308,4
0.533,0.723,3,-4.301,0,0.0614,0.283,0.0,0.0678,0.591,97.848,audio_features,01AE1MgL6L86WQzh4KGDUa,spotify:track:01AE1MgL6L86WQzh4KGDUa,https://api.spotify.com/v1/tracks/01AE1MgL6L86WQzh4KGDUa,https://api.spotify.com/v1/audio-analysis/01AE1MgL6L86WQzh4KGDUa,273926,4
0.807,0.534,9,-9.691,1,0.0855,0.0615,0.0109,0.0792,0.155,138.984,audio_features,2T7Ye4cGD5byLzHwPuiP4W,spotify:track:2T7Ye4cGD5byLzHwPuiP4W,https://api.spotify.com/v1/tracks/2T7Ye4cGD5byLzHwPuiP4W,https://api.spotify.com/v1/audio-analysis/2T7Ye4cGD5byLzHwPuiP4W,214101,4
0.663,0.913,5,-4.681,0,0.152,0.415,0.000496,0.158,0.805,187.552,audio_features,4uXJADmybUHUgycBWFHeq6,spotify:track:4uXJADmybUHUgycBWFHeq6,https://api.spotify.com/v1/tracks/4uXJADmybUHUgycBWFHeq6,https://api.spotify.com/v1/audio-analysis/4uXJADmybUHUgycBWFHeq6,245760,3
0.818,0.93,11,-2.982,1,0.247,0.33,0.0,0.658,0.831,113.988,audio_features,5FihcmME7NlwW8KbYOaHVH,spotify:track:5FihcmME7NlwW8KbYOaHVH,https://api.spotify.com/v1/tracks/5FihcmME7NlwW8KbYOaHVH,https://api.spotify.com/v1/audio-analysis/5FihcmME7NlwW8KbYOaHVH,252632,4
0.27,0.548,11,-10.418,0,0.0381,0.962,0.00697,0.326,0.386,84.01,audio_features,1K90ziWl0lbLipAHBiq1I5,spotify:track:1K90ziWl0lbLipAHBiq1I5,https://api.spotify.com/v1/tracks/1K90ziWl0lbLipAHBiq1I5,https://api.spotify.com/v1/audio-analysis/1K90ziWl0lbLipAHBiq1I5,373463,4
0.438,0.986,10,-3.384,0,0.14,0.35,0.000343,0.0773,0.736,159.894,audio_features,208sMwgVcaFt2mT79Df1KG,spotify:track:208sMwgVcaFt2mT79Df1KG,https://api.spotify.com/v1/tracks/208sMwgVcaFt2mT79Df1KG,https://api.spotify.com/v1/audio-analysis/208sMwgVcaFt2mT79Df1KG,214208,4
0.686,0.919,10,-3.28,1,0.0635,0.0939,4.37e-06,0.105,0.878,145.025,audio_features,7Fq769JN9wwaVHUgVdkxNg,spotify:track:7Fq769JN9wwaVHUgVdkxNg,https://api.spotify.com/v1/tracks/7Fq769JN9wwaVHUgVdkxNg,https://api.spotify.com/v1/audio-analysis/7Fq769JN9wwaVHUgVdkxNg,211034,4
0.838,0.602,7,-5.973,1,0.182,0.627,0.0,0.139,0.729,125.927,audio_features,6yxYagNp6Gapd7jXmWzgVc,spotify:track:6yxYagNp6Gapd7jXmWzgVc,https://api.spotify.com/v1/tracks/6yxYagNp6Gapd7jXmWzgVc,https://api.spotify.com/v1/audio-analysis/6yxYagNp6Gapd7jXmWzgVc,176722,4
0.576,0.782,6,-4.825,0,0.0296,0.00778,0.0,0.285,0.355,141.153,audio_features,0ADG9OgdVTL7fgREP75BrZ,spotify:track:0ADG9OgdVTL7fgREP75BrZ,https://api.spotify.com/v1/tracks/0ADG9OgdVTL7fgREP75BrZ,https://api.spotify.com/v1/audio-analysis/0ADG9OgdVTL7fgREP75BrZ,224031,4
0.766,0.743,3,-4.686,0,0.191,0.0778,1.85e-06,0.0982,0.846,138.018,audio_features,130EFnPhVklMpsIljz32Ts,spotify:track:130EFnPhVklMpsIljz32Ts,https://api.spotify.com/v1/tracks/130EFnPhVklMpsIljz32Ts,https://api.spotify.com/v1/audio-analysis/130EFnPhVklMpsIljz32Ts,195307,4
0.793,0.771,5,-3.417,1,0.0959,0.0337,1.51e-06,0.284,0.835,171.943,audio_features,35UUpTmrcFXNIVIN26ujXl,spotify:track:35UUpTmrcFXNIVIN26ujXl,https://api.spotify.com/v1/tracks/35UUpTmrcFXNIVIN26ujXl,https://api.spotify.com/v1/audio-analysis/35UUpTmrcFXNIVIN26ujXl,247308,4
0.464,0.536,9,-9.311,1,0.0532,0.421,2.45e-05,0.173,0.581,80.194,audio_features,2NOVGPOYR9H4hMxGRFZH9f,spotify:track:2NOVGPOYR9H4hMxGRFZH9f,https://api.spotify.com/v1/tracks/2NOVGPOYR9H4hMxGRFZH9f,https://api.spotify.com/v1/audio-analysis/2NOVGPOYR9H4hMxGRFZH9f,214994,4
0.0899,0.444,2,-9.748,1,0.0375,0.87,0.00548,0.192,0.136,67.232,audio_features,2MRJ3Oqb5yAONPvQyoWnQ9,spotify:track:2MRJ3Oqb5yAONPvQyoWnQ9,https://api.spotify.com/v1/tracks/2MRJ3Oqb5yAONPvQyoWnQ9,https://api.spotify.com/v1/audio-analysis/2MRJ3Oqb5yAONPvQyoWnQ9,198600,4
0.806,0.713,1,-5.703,1,0.0314,0.489,0.00292,0.209,0.7,111.992,audio_features,63WldQbJrBIsimQ9FHN9eT,spotify:track:63WldQbJrBIsimQ9FHN9eT,https://api.spotify.com/v1/tracks/63WldQbJrBIsimQ9FHN9eT,https://api.spotify.com/v1/audio-analysis/63WldQbJrBIsimQ9FHN9eT,312144,4
0.92,0.56,8,-11.307,1,0.109,0.063,2.86e-05,0.312,0.0386,133.994,audio_features,1TX4Wj2carlpRPO2abimmi,spotify:track:1TX4Wj2carlpRPO2abimmi,https://api.spotify.com/v1/tracks/1TX4Wj2carlpRPO2abimmi,https://api.spotify.com/v1/audio-analysis/1TX4Wj2carlpRPO2abimmi,192142,4
0.419,0.266,4,-12.62,0,0.0298,0.757,0.0,0.121,0.302,89.752,audio_features,5lzXJ97yP3Tc64MFgc8Mrs,spotify:track:5lzXJ97yP3Tc64MFgc8Mrs,https://api.spotify.com/v1/tracks/5lzXJ97yP3Tc64MFgc8Mrs,https://api.spotify.com/v1/audio-analysis/5lzXJ97yP3Tc64MFgc8Mrs,248551,4
0.714,0.563,7,-3.765,1,0.0796,0.432,0.0,0.31,0.467,107.534,audio_features,0kTsX5yfHhdg4nK7t4pbzz,spotify:track:0kTsX5yfHhdg4nK7t4pbzz,https://api.spotify.com/v1/tracks/0kTsX5yfHhdg4nK7t4pbzz,https://api.spotify.com/v1/audio-analysis/0kTsX5yfHhdg4nK7t4pbzz,270319,4
0.564,0.89,5,-4.286,1,0.107,0.0918,0.0,0.0819,0.636,180.112,audio_features,3cR5ZtQ4JqGj4VHBb1gvFf,spotify:track:3cR5ZtQ4JqGj4VHBb1gvFf,https://api.spotify.com/v1/tracks/3cR5ZtQ4JqGj4VHBb1gvFf,https://api.spotify.com/v1/audio-analysis/3cR5ZtQ4JqGj4VHBb1gvFf,189363,4
0.633,0.598,0,-6.293,1,0.032,0.509,0.0,0.329,0.395,136.031,audio_features,1smu904xekZdv925d10SPn,spotify:track:1smu904xekZdv925d10SPn,https://api.spotify.com/v1/tracks/1smu904xekZdv925d10SPn,https://api.spotify.com/v1/audio-analysis/1smu904xekZdv925d10SPn,258763,4
0.788,0.87,9,-5.217,1,0.176,0.123,1.43e-05,0.0692,0.884,109.964,audio_features,6sex0tR0qPVt2dUKH2Qqiq,spotify:track:6sex0tR0qPVt2dUKH2Qqiq,https://api.spotify.com/v1/tracks/6sex0tR0qPVt2dUKH2Qqiq,https://api.spotify.com/v1/audio-analysis/6sex0tR0qPVt2dUKH2Qqiq,182739,4
0.795,0.641,7,-5.727,0,0.242,0.148,2e-06,0.0824,0.736,159.902,audio_features,2gq4p4Gj6iXQ8zGlFaQ2tA,spotify:track:2gq4p4Gj6iXQ8zGlFaQ2tA,https://api.spotify.com/v1/tracks/2gq4p4Gj6iXQ8zGlFaQ2tA,https://api.spotify.com/v1/audio-analysis/2gq4p4Gj6iXQ8zGlFaQ2tA,190500,4
0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009,audio_features,7H6ev70Weq6DdpZyyTmUXk,spotify:track:7H6ev70Weq6DdpZyyTmUXk,https://api.spotify.com/v1/tracks/7H6ev70Weq6DdpZyyTmUXk,https://api.spotify.com/v1/audio-analysis/7H6ev70Weq6DdpZyyTmUXk,271333,4
0.538,0.255,7,-12.888,1,0.0269,0.632,0.0,0.0882,0.0408,94.17,audio_features,3II5OErZhaqa5RkhSCJPGg,spotify:track:3II5OErZhaqa5RkhSCJPGg,https://api.spotify.com/v1/tracks/3II5OErZhaqa5RkhSCJPGg,https://api.spotify.com/v1/audio-analysis/3II5OErZhaqa5RkhSCJPGg,83882,4
0.65,0.677,2,-4.137,1,0.0313,0.567,0.0,0.127,0.693,124.006,audio_features,3w8Rsid0CYMkPilk1oWIaO,spotify:track:3w8Rsid0CYMkPilk1oWIaO,https://api.spotify.com/v1/tracks/3w8Rsid0CYMkPilk1oWIaO,https://api.spotify.com/v1/audio-analysis/3w8Rsid0CYMkPilk1oWIaO,165253,4
0.53,0.902,7,-5.13,1,0.127,0.013,0.002,0.129,0.0782,102.033,audio_features,0yIQcuJg1pUQ0Gr6MIU6ra,spotify:track:0yIQcuJg1pUQ0Gr6MIU6ra,https://api.spotify.com/v1/tracks/0yIQcuJg1pUQ0Gr6MIU6ra,https://api.spotify.com/v1/audio-analysis/0yIQcuJg1pUQ0Gr6MIU6ra,220588,3
0.497,0.595,8,-6.775,1,0.0333,0.589,0.0,0.144,0.201,130.03,audio_features,20AgA5Hvisk1JUTJQu3ew3,spotify:track:20AgA5Hvisk1JUTJQu3ew3,https://api.spotify.com/v1/tracks/20AgA5Hvisk1JUTJQu3ew3,https://api.spotify.com/v1/audio-analysis/20AgA5Hvisk1JUTJQu3ew3,262362,4
0.783,0.836,0,-9.223,0,0.0486,0.396,0.0236,0.135,0.831,108.966,audio_features,5zWZ9iNevP0397xB3jWV2z,spotify:track:5zWZ9iNevP0397xB3jWV2z,https://api.spotify.com/v1/tracks/5zWZ9iNevP0397xB3jWV2z,https://api.spotify.com/v1/audio-analysis/5zWZ9iNevP0397xB3jWV2z,222667,4
0.702,0.53,10,-7.094,0,0.4,0.0867,0.0,0.058,0.681,171.051,audio_features,6qaGOYPk0tmPmPDIrRiBPM,spotify:track:6qaGOYPk0tmPmPDIrRiBPM,https://api.spotify.com/v1/tracks/6qaGOYPk0tmPmPDIrRiBPM,https://api.spotify.com/v1/audio-analysis/6qaGOYPk0tmPmPDIrRiBPM,239601,4
0.613,0.84,6,-4.112,1,0.076,0.00807,1.58e-05,0.212,0.899,156.051,audio_features,1ySCeH8MLWheNDBxKCXqsD,spotify:track:1ySCeH8MLWheNDBxKCXqsD,https://api.spotify.com/v1/tracks/1ySCeH8MLWheNDBxKCXqsD,https://api.spotify.com/v1/audio-analysis/1ySCeH8MLWheNDBxKCXqsD,203207,4
0.321,0.469,4,-11.531,0,0.0336,0.489,0.00158,0.361,0.494,94.146,audio_features,4rtdcuLLnTMy6h66obePGX,spotify:track:4rtdcuLLnTMy6h66obePGX,https://api.spotify.com/v1/tracks/4rtdcuLLnTMy6h66obePGX,https://api.spotify.com/v1/audio-analysis/4rtdcuLLnTMy6h66obePGX,320224,4
0.556,0.495,9,-7.175,1,0.0329,0.64,0.0,0.0767,0.391,82.229,audio_features,6hBGggy0DJtqD487dEt5Xx,spotify:track:6hBGggy0DJtqD487dEt5Xx,https://api.spotify.com/v1/tracks/6hBGggy0DJtqD487dEt5Xx,https://api.spotify.com/v1/audio-analysis/6hBGggy0DJtqD487dEt5Xx,194634,4
0.628,0.665,7,-9.988,0,0.0428,0.332,1.94e-06,0.238,0.731,80.709,audio_features,2S3irWsiX7nO9ePHpoMzBC,spotify:track:2S3irWsiX7nO9ePHpoMzBC,https://api.spotify.com/v1/tracks/2S3irWsiX7nO9ePHpoMzBC,https://api.spotify.com/v1/audio-analysis/2S3irWsiX7nO9ePHpoMzBC,426632,4
0.552,0.76,0,-4.706,1,0.342,0.0733,0.0,0.0865,0.639,135.702,audio_features,5WvAo7DNuPRmk4APhdPzi8,spotify:track:5WvAo7DNuPRmk4APhdPzi8,https://api.spotify.com/v1/tracks/5WvAo7DNuPRmk4APhdPzi8,https://api.spotify.com/v1/audio-analysis/5WvAo7DNuPRmk4APhdPzi8,260000,5
0.652,0.583,2,-8.302,1,0.322,0.0165,1.65e-06,0.042,0.401,180.042,audio_features,6K5ph5mq1qprHae3TrgTj5,spotify:track:6K5ph5mq1qprHae3TrgTj5,https://api.spotify.com/v1/tracks/6K5ph5mq1qprHae3TrgTj5,https://api.spotify.com/v1/audio-analysis/6K5ph5mq1qprHae3TrgTj5,202227,4
0.686,0.84,8,-5.232,1,0.0317,0.286,0.0,0.215,0.91,128.857,audio_features,1WcbxPlYuM4ksE7Mc1aMWW,spotify:track:1WcbxPlYuM4ksE7Mc1aMWW,https://api.spotify.com/v1/tracks/1WcbxPlYuM4ksE7Mc1aMWW,https://api.spotify.com/v1/audio-analysis/1WcbxPlYuM4ksE7Mc1aMWW,332947,4
0.546,0.805,2,-7.417,1,0.126,0.397,0.0,0.337,0.742,168.022,audio_features,3vJidBra6TBhO022fk6h8b,spotify:track:3vJidBra6TBhO022fk6h8b,https://api.spotify.com/v1/tracks/3vJidBra6TBhO022fk6h8b,https://api.spotify.com/v1/audio-analysis/3vJidBra6TBhO022fk6h8b,282008,4
0.809,0.623,3,-0.927,0,0.0352,0.203,1.86e-06,0.112,0.714,130.107,audio_features,2st4QA7o5BnXmd5AQsjxYC,spotify:track:2st4QA7o5BnXmd5AQsjxYC,https://api.spotify.com/v1/tracks/2st4QA7o5BnXmd5AQsjxYC,https://api.spotify.com/v1/audio-analysis/2st4QA7o5BnXmd5AQsjxYC,225111,4
0.709,0.929,5,-1.583,0,0.061,0.0431,0.00648,0.125,0.477,103.01,audio_features,42KKmsWhnaKy1wlonv4w3d,spotify:track:42KKmsWhnaKy1wlonv4w3d,https://api.spotify.com/v1/tracks/42KKmsWhnaKy1wlonv4w3d,https://api.spotify.com/v1/audio-analysis/42KKmsWhnaKy1wlonv4w3d,250288,4
0.759,0.899,10,-3.566,0,0.186,0.0334,0.0,0.104,0.589,106.968,audio_features,1kPJku3C2oOY8RXhItNc09,spotify:track:1kPJku3C2oOY8RXhItNc09,https://api.spotify.com/v1/tracks/1kPJku3C2oOY8RXhItNc09,https://api.spotify.com/v1/audio-analysis/1kPJku3C2oOY8RXhItNc09,187570,4
0.633,0.475,5,-6.749,1,0.0363,0.409,3.9e-06,0.255,0.551,134.023,audio_features,3EIZjtUearvtyTekFwbCEh,spotify:track:3EIZjtUearvtyTekFwbCEh,https://api.spotify.com/v1/tracks/3EIZjtUearvtyTekFwbCEh,https://api.spotify.com/v1/audio-analysis/3EIZjtUearvtyTekFwbCEh,310000,4
0.592,0.747,8,-4.439,0,0.138,0.0176,0.0,0.0752,0.698,83.929,audio_features,76sWab9iC3vvk21aln8G8t,spotify:track:76sWab9iC3vvk21aln8G8t,https://api.spotify.com/v1/tracks/76sWab9iC3vvk21aln8G8t,https://api.spotify.com/v1/audio-analysis/76sWab9iC3vvk21aln8G8t,200133,4
0.858,0.56,2,-6.24,1,0.106,0.41,0.0,0.111,0.966,139.989,audio_features,09Mn2O6dtMLCKdeD0BtLdO,spotify:track:09Mn2O6dtMLCKdeD0BtLdO,https://api.spotify.com/v1/tracks/09Mn2O6dtMLCKdeD0BtLdO,https://api.spotify.com/v1/audio-analysis/09Mn2O6dtMLCKdeD0BtLdO,212571,4
0.476,0.788,9,-4.821,0,0.0446,0.237,2.49e-05,0.106,0.746,90.066,audio_features,0H2iJVgorRR0ZFgRqGUjUM,spotify:track:0H2iJVgorRR0ZFgRqGUjUM,https://api.spotify.com/v1/tracks/0H2iJVgorRR0ZFgRqGUjUM,https://api.spotify.com/v1/audio-analysis/0H2iJVgorRR0ZFgRqGUjUM,289333,4
0.721,0.65,0,-6.95,0,0.135,0.0115,0.00014,0.34,0.392,130.487,audio_features,7Ck2si1vtgdPXdKGtWGGXr,spotify:track:7Ck2si1vtgdPXdKGtWGGXr,https://api.spotify.com/v1/tracks/7Ck2si1vtgdPXdKGtWGGXr,https://api.spotify.com/v1/audio-analysis/7Ck2si1vtgdPXdKGtWGGXr,179658,5
0.678,0.89,10,-6.462,0,0.222,0.485,0.0,0.553,0.494,144.855,audio_features,6hLp49jOcraWMDBqIatiQD,spotify:track:6hLp49jOcraWMDBqIatiQD,https://api.spotify.com/v1/tracks/6hLp49jOcraWMDBqIatiQD,https://api.spotify.com/v1/audio-analysis/6hLp49jOcraWMDBqIatiQD,221514,4
0.608,0.653,8,-7.573,0,0.0427,0.507,0.000243,0.107,0.423,86.933,audio_features,1mjWhM7GQTTxJxg2F0iCRS,spotify:track:1mjWhM7GQTTxJxg2F0iCRS,https://api.spotify.com/v1/tracks/1mjWhM7GQTTxJxg2F0iCRS,https://api.spotify.com/v1/audio-analysis/1mjWhM7GQTTxJxg2F0iCRS,326765,4
0.502,0.424,7,-10.434,0,0.028,0.82,0.00543,0.203,0.134,105.05,audio_features,7gzjxquSuVZvKKwqSw3DvA,spotify:track:7gzjxquSuVZvKKwqSw3DvA,https://api.spotify.com/v1/tracks/7gzjxquSuVZvKKwqSw3DvA,https://api.spotify.com/v1/audio-analysis/7gzjxquSuVZvKKwqSw3DvA,277090,3
0.546,0.853,0,-6.355,1,0.0458,0.943,0.000694,0.391,0.853,119.394,audio_features,40p4pwi8IHy1mNA1QFDIpq,spotify:track:40p4pwi8IHy1mNA1QFDIpq,https://api.spotify.com/v1/tracks/40p4pwi8IHy1mNA1QFDIpq,https://api.spotify.com/v1/audio-analysis/40p4pwi8IHy1mNA1QFDIpq,446380,4
0.684,0.958,1,-4.793,1,0.264,0.314,1.94e-06,0.618,0.817,163.95,audio_features,3VXh3jYTW3lTxtXRnu2TKP,spotify:track:3VXh3jYTW3lTxtXRnu2TKP,https://api.spotify.com/v1/tracks/3VXh3jYTW3lTxtXRnu2TKP,https://api.spotify.com/v1/audio-analysis/3VXh3jYTW3lTxtXRnu2TKP,275399,4
0.786,0.543,1,-6.246,0,0.0774,0.232,0.0,0.105,0.341,155.008,audio_features,7LDq2cE0TQV66BXorbV8FD,spotify:track:7LDq2cE0TQV66BXorbV8FD,https://api.spotify.com/v1/tracks/7LDq2cE0TQV66BXorbV8FD,https://api.spotify.com/v1/audio-analysis/7LDq2cE0TQV66BXorbV8FD,237707,4
